"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.beer_4-8-6-5_4.on","Answer.beer_4-8-6-5_5.on","Answer.beer_4-8-6-5_6.on","Answer.beer_4-8-6-5_8.on","Answer.date_1-3-2-7_1.on","Answer.date_1-3-2-7_2.on","Answer.date_1-3-2-7_3.on","Answer.date_1-3-2-7_7.on","Answer.lead_4-8-6-5_4.on","Answer.lead_4-8-6-5_5.on","Answer.lead_4-8-6-5_6.on","Answer.lead_4-8-6-5_8.on","Answer.manager_1-3-2-7_1.on","Answer.manager_1-3-2-7_2.on","Answer.manager_1-3-2-7_3.on","Answer.manager_1-3-2-7_7.on","Approve","Reject"
"38RHULDV9YT298I3DK4GAQQ6CXJIWH","38LKVYAVXKZCADE6DLVQEIG7SU1JQL","Answer a survey about your opinions about an appearance","Give us your opinion about a face","survey, face, image, opinion, fast, quick, easy","$0.05","Sun Sep 01 18:58:50 PDT 2019","100","BatchId:3753862;OriginalHitTemplateId:928390912;","120","86400","Sun Sep 08 18:58:50 PDT 2019","","","32ZKVD547G1XIM03NS6Y7Q7LVZ73BP","A24B4K4ALHD6V3","Approved","Sun Sep 01 19:06:56 PDT 2019","Sun Sep 01 19:08:20 PDT 2019","Mon Sep 02 19:08:20 PDT 2019","Mon Sep 02 15:06:38 PDT 2019","","","84","100% (1/1)","100% (1/1)","100% (1/1)","false","false","true","false","false","false","false","true","false","false","false","true","false","true","false","false"
"38RHULDV9YT298I3DK4GAQQ6CXJIWH","38LKVYAVXKZCADE6DLVQEIG7SU1JQL","Answer a survey about your opinions about an appearance","Give us your opinion about a face","survey, face, image, opinion, fast, quick, easy","$0.05","Sun Sep 01 18:58:50 PDT 2019","100","BatchId:3753862;OriginalHitTemplateId:928390912;","120","86400","Sun Sep 08 18:58:50 PDT 2019","","","3300DTYQT3VNWQIPVUKKL66H8O1QEI","A1RNQ5X21BF816","Approved","Sun Sep 01 19:10:56 PDT 2019","Sun Sep 01 19:11:58 PDT 2019","Mon Sep 02 19:11:58 PDT 2019","Mon Sep 02 15:06:38 PDT 2019","","","62","100% (1/1)","100% (1/1)","100% (1/1)","false","true","false","false","false","false","false","true","false","false","true","false","false","true","false","false"
"38RHULDV9YT298I3DK4GAQQ6CXJIWH","38LKVYAVXKZCADE6DLVQEIG7SU1JQL","Answer a survey about your opinions about an appearance","Give us your opinion about a face","survey, face, image, opinion, fast, quick, easy","$0.05","Sun Sep 01 18:58:50 PDT 2019","100","BatchId:3753862;OriginalHitTemplateId:928390912;","120","86400","Sun Sep 08 18:58:50 PDT 2019","","","33CID5710579VVMFE5VSLT3Q7TL3LC","A1QJV5CO3Z4DHK","Approved","Sun Sep 01 19:07:05 PDT 2019","Sun Sep 01 19:08:16 PDT 2019","Mon Sep 02 19:08:16 PDT 2019","Mon Sep 02 15:06:38 PDT 2019","","","71","100% (1/1)","100% (1/1)","100% (1/1)","false","false","true","false","false","true","false","false","false","false","true","false","true","false","false","false"
"38RHULDV9YT298I3DK4GAQQ6CXJIWH","38LKVYAVXKZCADE6DLVQEIG7SU1JQL","Answer a survey about your opinions about an appearance","Give us your opinion about a face","survey, face, image, opinion, fast, quick, easy","$0.05","Sun Sep 01 18:58:50 PDT 2019","100","BatchId:3753862;OriginalHitTemplateId:928390912;","120","86400","Sun Sep 08 18:58:50 PDT 2019","","","33F859I567RCCU722DV0BK8VE4SHBD","A1O4AAQX2KCD3N","Approved","Sun Sep 01 19:16:59 PDT 2019","Sun Sep 01 19:18:26 PDT 2019","Mon Sep 02 19:18:26 PDT 2019","Mon Sep 02 15:06:38 PDT 2019","","","87","100% (1/1)","100% (1/1)","100% (1/1)","false","true","false","false","true","false","false","false","true","false","false","false","false","true","false","false"
"38RHULDV9YT298I3DK4GAQQ6CXJIWH","38LKVYAVXKZCADE6DLVQEIG7SU1JQL","Answer a survey about your opinions about an appearance","Give us your opinion about a face","survey, face, image, opinion, fast, quick, easy","$0.05","Sun Sep 01 18:58:50 PDT 2019","100","BatchId:3753862;OriginalHitTemplateId:928390912;","120","86400","Sun Sep 08 18:58:50 PDT 2019","","","33ISQZVXPQ045ROSULDUBDHXJXNCC6","A1L1N8CVYBMHS5","Approved","Sun Sep 01 19:14:56 PDT 2019","Sun Sep 01 19:16:34 PDT 2019","Mon Sep 02 19:16:34 PDT 2019","Mon Sep 02 15:06:39 PDT 2019","","","98","100% (1/1)","100% (1/1)","100% (1/1)","false","true","false","false","false","false","true","false","false","false","true","false","false","true","false","false"
"38RHULDV9YT298I3DK4GAQQ6CXJIWH","38LKVYAVXKZCADE6DLVQEIG7SU1JQL","Answer a survey about your opinions about an appearance","Give us your opinion about a face","survey, face, image, opinion, fast, quick, easy","$0.05","Sun Sep 01 18:58:50 PDT 2019","100","BatchId:3753862;OriginalHitTemplateId:928390912;","120","86400","Sun Sep 08 18:58:50 PDT 2019","","","33SA9F9TRY8SGNEB73JQDVO3WPIEWA","A1PMXM3F8T3ULS","Approved","Sun Sep 01 19:17:50 PDT 2019","Sun Sep 01 19:18:58 PDT 2019","Mon Sep 02 19:18:58 PDT 2019","Mon Sep 02 15:06:39 PDT 2019","","","68","100% (1/1)","100% (1/1)","100% (1/1)","false","false","false","true","false","true","false","false","false","false","true","false","false","true","false","false"
"38RHULDV9YT298I3DK4GAQQ6CXJIWH","38LKVYAVXKZCADE6DLVQEIG7SU1JQL","Answer a survey about your opinions about an appearance","Give us your opinion about a face","survey, face, image, opinion, fast, quick, easy","$0.05","Sun Sep 01 18:58:50 PDT 2019","100","BatchId:3753862;OriginalHitTemplateId:928390912;","120","86400","Sun Sep 08 18:58:50 PDT 2019","","","34PGFRQONPP0R303L4UHAB1V1X9JWV","A6GSPK5JSJGBD","Approved","Sun Sep 01 19:00:10 PDT 2019","Sun Sep 01 19:01:09 PDT 2019","Mon Sep 02 19:01:09 PDT 2019","Mon Sep 02 15:06:39 PDT 2019","","","59","100% (1/1)","100% (1/1)","100% (1/1)","true","false","false","false","false","true","false","false","true","false","false","false","false","true","false","false"
"38RHULDV9YT298I3DK4GAQQ6CXJIWH","38LKVYAVXKZCADE6DLVQEIG7SU1JQL","Answer a survey about your opinions about an appearance","Give us your opinion about a face","survey, face, image, opinion, fast, quick, easy","$0.05","Sun Sep 01 18:58:50 PDT 2019","100","BatchId:3753862;OriginalHitTemplateId:928390912;","120","86400","Sun Sep 08 18:58:50 PDT 2019","","","34X6J5FLPUCV764H9VVBIMJ9DWXQJ3","A2MI81AXZJTWG5","Approved","Sun Sep 01 19:11:41 PDT 2019","Sun Sep 01 19:12:14 PDT 2019","Mon Sep 02 19:12:14 PDT 2019","Mon Sep 02 15:06:39 PDT 2019","","","33","100% (1/1)","100% (1/1)","100% (1/1)","true","false","false","false","false","false","true","false","false","true","false","false","true","false","false","false"
"38RHULDV9YT298I3DK4GAQQ6CXJIWH","38LKVYAVXKZCADE6DLVQEIG7SU1JQL","Answer a survey about your opinions about an appearance","Give us your opinion about a face","survey, face, image, opinion, fast, quick, easy","$0.05","Sun Sep 01 18:58:50 PDT 2019","100","BatchId:3753862;OriginalHitTemplateId:928390912;","120","86400","Sun Sep 08 18:58:50 PDT 2019","","","34Z02EIMITR1XGVN4RF05MF0YUQ0TK","A1C9ZHH1PV21PG","Approved","Sun Sep 01 19:09:37 PDT 2019","Sun Sep 01 19:10:33 PDT 2019","Mon Sep 02 19:10:33 PDT 2019","Mon Sep 02 15:06:39 PDT 2019","","","56","100% (1/1)","100% (1/1)","100% (1/1)","false","false","false","true","false","true","false","false","false","false","true","false","false","true","false","false"
"38RHULDV9YT298I3DK4GAQQ6CXJIWH","38LKVYAVXKZCADE6DLVQEIG7SU1JQL","Answer a survey about your opinions about an appearance","Give us your opinion about a face","survey, face, image, opinion, fast, quick, easy","$0.05","Sun Sep 01 18:58:50 PDT 2019","100","BatchId:3753862;OriginalHitTemplateId:928390912;","120","86400","Sun Sep 08 18:58:50 PDT 2019","","","352YTHGROWRSRVMTNYLD362P4C74HQ","A1ID7XWQ45XJCW","Approved","Sun Sep 01 19:03:25 PDT 2019","Sun Sep 01 19:04:59 PDT 2019","Mon Sep 02 19:04:59 PDT 2019","Mon Sep 02 15:06:39 PDT 2019","","","94","100% (1/1)","100% (1/1)","100% (1/1)","true","false","false","false","false","false","true","false","true","false","false","false","false","true","false","false"
"38RHULDV9YT298I3DK4GAQQ6CXJIWH","38LKVYAVXKZCADE6DLVQEIG7SU1JQL","Answer a survey about your opinions about an appearance","Give us your opinion about a face","survey, face, image, opinion, fast, quick, easy","$0.05","Sun Sep 01 18:58:50 PDT 2019","100","BatchId:3753862;OriginalHitTemplateId:928390912;","120","86400","Sun Sep 08 18:58:50 PDT 2019","","","35L9RVQFCPWR8TG824CVGA0J3PXUH5","AZP6V9Q25PIJB","Approved","Sun Sep 01 19:08:41 PDT 2019","Sun Sep 01 19:09:20 PDT 2019","Mon Sep 02 19:09:20 PDT 2019","Mon Sep 02 15:06:39 PDT 2019","","","39","100% (1/1)","100% (1/1)","100% (1/1)","true","false","false","false","false","false","true","false","true","false","false","false","false","true","false","false"
"38RHULDV9YT298I3DK4GAQQ6CXJIWH","38LKVYAVXKZCADE6DLVQEIG7SU1JQL","Answer a survey about your opinions about an appearance","Give us your opinion about a face","survey, face, image, opinion, fast, quick, easy","$0.05","Sun Sep 01 18:58:50 PDT 2019","100","BatchId:3753862;OriginalHitTemplateId:928390912;","120","86400","Sun Sep 08 18:58:50 PDT 2019","","","35USIKEBNSUYGECI9K955OJZMFQ6NQ","A2HH59GF31B2VT","Approved","Sun Sep 01 19:10:42 PDT 2019","Sun Sep 01 19:11:20 PDT 2019","Mon Sep 02 19:11:20 PDT 2019","Mon Sep 02 15:06:39 PDT 2019","","","38","100% (1/1)","100% (1/1)","100% (1/1)","true","false","false","false","false","true","false","false","true","false","false","false","false","true","false","false"
"38RHULDV9YT298I3DK4GAQQ6CXJIWH","38LKVYAVXKZCADE6DLVQEIG7SU1JQL","Answer a survey about your opinions about an appearance","Give us your opinion about a face","survey, face, image, opinion, fast, quick, easy","$0.05","Sun Sep 01 18:58:50 PDT 2019","100","BatchId:3753862;OriginalHitTemplateId:928390912;","120","86400","Sun Sep 08 18:58:50 PDT 2019","","","36DSNE9QZ6CSMUR1UI37THO9YVAJOJ","A1EXE7IDAJGETB","Approved","Sun Sep 01 19:01:55 PDT 2019","Sun Sep 01 19:02:41 PDT 2019","Mon Sep 02 19:02:41 PDT 2019","Mon Sep 02 15:06:40 PDT 2019","","","46","100% (1/1)","100% (1/1)","100% (1/1)","true","false","false","false","false","false","false","true","true","false","false","false","false","true","false","false"
"38RHULDV9YT298I3DK4GAQQ6CXJIWH","38LKVYAVXKZCADE6DLVQEIG7SU1JQL","Answer a survey about your opinions about an appearance","Give us your opinion about a face","survey, face, image, opinion, fast, quick, easy","$0.05","Sun Sep 01 18:58:50 PDT 2019","100","BatchId:3753862;OriginalHitTemplateId:928390912;","120","86400","Sun Sep 08 18:58:50 PDT 2019","","","36H9ULYP638YGHE8VFKH6NFV6UOJF2","A2TQ5QYG0NL62O","Approved","Sun Sep 01 19:14:24 PDT 2019","Sun Sep 01 19:15:05 PDT 2019","Mon Sep 02 19:15:05 PDT 2019","Mon Sep 02 15:06:40 PDT 2019","","","41","100% (1/1)","100% (1/1)","100% (1/1)","false","false","false","true","false","false","false","true","false","false","true","false","false","true","false","false"
"38RHULDV9YT298I3DK4GAQQ6CXJIWH","38LKVYAVXKZCADE6DLVQEIG7SU1JQL","Answer a survey about your opinions about an appearance","Give us your opinion about a face","survey, face, image, opinion, fast, quick, easy","$0.05","Sun Sep 01 18:58:50 PDT 2019","100","BatchId:3753862;OriginalHitTemplateId:928390912;","120","86400","Sun Sep 08 18:58:50 PDT 2019","","","36U2A8VAG2DZRS1LIQCHWNMORUDYKC","A2Y15EX6M0Z441","Approved","Sun Sep 01 19:09:59 PDT 2019","Sun Sep 01 19:10:40 PDT 2019","Mon Sep 02 19:10:40 PDT 2019","Mon Sep 02 15:06:40 PDT 2019","","","41","100% (1/1)","100% (1/1)","100% (1/1)","true","false","false","false","false","false","false","true","false","false","false","true","true","false","false","false"
"38RHULDV9YT298I3DK4GAQQ6CXJIWH","38LKVYAVXKZCADE6DLVQEIG7SU1JQL","Answer a survey about your opinions about an appearance","Give us your opinion about a face","survey, face, image, opinion, fast, quick, easy","$0.05","Sun Sep 01 18:58:50 PDT 2019","100","BatchId:3753862;OriginalHitTemplateId:928390912;","120","86400","Sun Sep 08 18:58:50 PDT 2019","","","37M28K1J0RR3KQX0KZYPSM449EBJAP","A12WWS0G70LQP9","Approved","Sun Sep 01 19:12:53 PDT 2019","Sun Sep 01 19:13:47 PDT 2019","Mon Sep 02 19:13:47 PDT 2019","Mon Sep 02 15:06:40 PDT 2019","","","54","100% (1/1)","100% (1/1)","100% (1/1)","false","false","false","true","false","false","false","true","false","false","true","false","false","true","false","false"
"38RHULDV9YT298I3DK4GAQQ6CXJIWH","38LKVYAVXKZCADE6DLVQEIG7SU1JQL","Answer a survey about your opinions about an appearance","Give us your opinion about a face","survey, face, image, opinion, fast, quick, easy","$0.05","Sun Sep 01 18:58:50 PDT 2019","100","BatchId:3753862;OriginalHitTemplateId:928390912;","120","86400","Sun Sep 08 18:58:50 PDT 2019","","","37Z929RLGAM1YPFZDTYKFSLJTM9TS0","AYZ85PU887QY1","Approved","Sun Sep 01 19:15:26 PDT 2019","Sun Sep 01 19:16:15 PDT 2019","Mon Sep 02 19:16:15 PDT 2019","Mon Sep 02 15:06:40 PDT 2019","","","49","100% (1/1)","100% (1/1)","100% (1/1)","false","false","false","true","false","false","false","true","false","false","true","false","false","true","false","false"
"38RHULDV9YT298I3DK4GAQQ6CXJIWH","38LKVYAVXKZCADE6DLVQEIG7SU1JQL","Answer a survey about your opinions about an appearance","Give us your opinion about a face","survey, face, image, opinion, fast, quick, easy","$0.05","Sun Sep 01 18:58:50 PDT 2019","100","BatchId:3753862;OriginalHitTemplateId:928390912;","120","86400","Sun Sep 08 18:58:50 PDT 2019","","","38JBBYETQPOG7LVRXXD7I35CCWJE4O","A1WSCND5HZZV5N","Approved","Sun Sep 01 19:13:44 PDT 2019","Sun Sep 01 19:14:49 PDT 2019","Mon Sep 02 19:14:49 PDT 2019","Mon Sep 02 15:06:40 PDT 2019","","","65","100% (1/1)","100% (1/1)","100% (1/1)","false","false","false","true","false","true","false","false","false","false","true","false","false","true","false","false"
"38RHULDV9YT298I3DK4GAQQ6CXJIWH","38LKVYAVXKZCADE6DLVQEIG7SU1JQL","Answer a survey about your opinions about an appearance","Give us your opinion about a face","survey, face, image, opinion, fast, quick, easy","$0.05","Sun Sep 01 18:58:50 PDT 2019","100","BatchId:3753862;OriginalHitTemplateId:928390912;","120","86400","Sun Sep 08 18:58:50 PDT 2019","","","3907X2AHF1JA1Y5U2XAUJ07I6PKP2J","A2ZBW4XZ1N5327","Approved","Sun Sep 01 19:03:51 PDT 2019","Sun Sep 01 19:04:47 PDT 2019","Mon Sep 02 19:04:47 PDT 2019","Mon Sep 02 15:06:40 PDT 2019","","","56","100% (1/1)","100% (1/1)","100% (1/1)","true","false","false","false","true","false","false","false","true","false","false","false","false","true","false","false"
"38RHULDV9YT298I3DK4GAQQ6CXJIWH","38LKVYAVXKZCADE6DLVQEIG7SU1JQL","Answer a survey about your opinions about an appearance","Give us your opinion about a face","survey, face, image, opinion, fast, quick, easy","$0.05","Sun Sep 01 18:58:50 PDT 2019","100","BatchId:3753862;OriginalHitTemplateId:928390912;","120","86400","Sun Sep 08 18:58:50 PDT 2019","","","3907X2AHF1JA1Y5U2XAUJ07I6PPP2O","A247TCDIBB07JC","Approved","Sun Sep 01 19:17:22 PDT 2019","Sun Sep 01 19:18:26 PDT 2019","Mon Sep 02 19:18:26 PDT 2019","Mon Sep 02 15:06:40 PDT 2019","","","64","100% (1/1)","100% (1/1)","100% (1/1)","true","false","false","false","false","true","false","false","false","true","false","false","true","false","false","false"
"38RHULDV9YT298I3DK4GAQQ6CXJIWH","38LKVYAVXKZCADE6DLVQEIG7SU1JQL","Answer a survey about your opinions about an appearance","Give us your opinion about a face","survey, face, image, opinion, fast, quick, easy","$0.05","Sun Sep 01 18:58:50 PDT 2019","100","BatchId:3753862;OriginalHitTemplateId:928390912;","120","86400","Sun Sep 08 18:58:50 PDT 2019","","","39PAAFCODNEHQHW37O3PQF5QSQ3TV5","A1205LAZDF42YP","Approved","Sun Sep 01 19:16:13 PDT 2019","Sun Sep 01 19:16:35 PDT 2019","Mon Sep 02 19:16:35 PDT 2019","Mon Sep 02 15:06:41 PDT 2019","","","22","100% (1/1)","100% (1/1)","100% (1/1)","false","false","true","false","false","true","false","false","true","false","false","false","false","true","false","false"
"38RHULDV9YT298I3DK4GAQQ6CXJIWH","38LKVYAVXKZCADE6DLVQEIG7SU1JQL","Answer a survey about your opinions about an appearance","Give us your opinion about a face","survey, face, image, opinion, fast, quick, easy","$0.05","Sun Sep 01 18:58:50 PDT 2019","100","BatchId:3753862;OriginalHitTemplateId:928390912;","120","86400","Sun Sep 08 18:58:50 PDT 2019","","","39ZSFO5CA9ANZZBYQ4FGSNGYGHYJUW","AZJYLX4T2W3NL","Approved","Sun Sep 01 18:59:51 PDT 2019","Sun Sep 01 19:01:11 PDT 2019","Mon Sep 02 19:01:11 PDT 2019","Mon Sep 02 15:06:41 PDT 2019","","","80","100% (1/1)","100% (1/1)","100% (1/1)","true","false","false","false","false","true","false","false","true","false","false","false","false","true","false","false"
"38RHULDV9YT298I3DK4GAQQ6CXJIWH","38LKVYAVXKZCADE6DLVQEIG7SU1JQL","Answer a survey about your opinions about an appearance","Give us your opinion about a face","survey, face, image, opinion, fast, quick, easy","$0.05","Sun Sep 01 18:58:50 PDT 2019","100","BatchId:3753862;OriginalHitTemplateId:928390912;","120","86400","Sun Sep 08 18:58:50 PDT 2019","","","3A1PQ49WVIVBZWPA0G2B58VMSSX1HA","AFOP28WMLK9UB","Approved","Sun Sep 01 19:00:07 PDT 2019","Sun Sep 01 19:00:48 PDT 2019","Mon Sep 02 19:00:48 PDT 2019","Mon Sep 02 15:06:41 PDT 2019","","","41","100% (1/1)","100% (1/1)","100% (1/1)","true","false","false","false","false","true","false","false","true","false","false","false","true","false","false","false"
